"var1","var2","cor","p_value","FDR"
"PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.","PWY.6185..4.methylcatechol.degradation..ortho.cleavage.",-0.475927601809955,0.00041574044151238,0.0034644200461092
"TCA..TCA.cycle.I..prokaryotic.","PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.",0.397297297297297,0.000416562199051507,0.00347056969700515
"THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",0.387609542356378,0.000416701388751051,0.00347103123418933
"PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I","PWY0.1338..polymyxin.resistance",0.399777860051833,0.00041738497039745,0.00347602633971531
"PWY0.1221..putrescine.degradation.II","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation",0.853146853146853,0.000418117940415019,0.00348143066608075
"THREOCAT.PWY..superpathway.of.L.threonine.metabolism","PWY.7245..superpathway.of.NAD.NADP...NADH.NADPH.interconversion..yeast.",0.662608695652174,0.000418691439708851,0.00348519201373746
"TCA..TCA.cycle.I..prokaryotic.","PWY.7315..dTDP.N.acetylthomosamine.biosynthesis",0.397155049786629,0.00041873794545122,0.00348519201373746
"PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate",0.46315990089575,0.00042067996205164,0.00350065221937066
"PWY.7013...S..propane.1.2.diol.degradation","GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation",0.410130347301199,0.000421738555194562,0.00350856832104845
"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis","P125.PWY..superpathway.of..R.R..butanediol.biosynthesis",-0.424694055944056,0.000421800652733229,0.00350856832104845
"PWY.7118..chitin.deacetylation","METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation",0.396813655761024,0.000424002197028539,0.0035261728588055
"PWY0.1261..anhydromuropeptides.recycling.I","PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III",0.399333580155498,0.000424192041559968,0.00352704358281415
"PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.","GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation",0.418509058983159,0.000424392075212943,0.00352799866016876
"P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.","Streptococcus_salivarius.t__SGB8007_group",-0.570664629488159,0.000424854795880503,0.0035311366501914
"PWY.5705..allantoin.degradation.to.glyoxylate.III","GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway",0.498242368177613,0.000425503862042875,0.00353582186183833
"THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I","PWY.7385..1.3.propanediol.biosynthesis..engineered.",0.536842105263158,0.000426031272538374,0.00353949447124541
"PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.","PWY0.42..2.methylcitrate.cycle.I",0.493293246993525,0.000426503616923535,0.00354270820682585
"PWY.6305..superpathway.of.putrescine.biosynthesis","METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation",0.391687260108313,0.000427188028006897,0.00354768181077741
"PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.","KETOGLUCONMET.PWY..ketogluconate.metabolism",0.427380952380952,0.000427900348886734,0.00355288515780398
"PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.","HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.",0.440455682133926,0.000428505803839796,0.00355719928221637
"GLUDEG.I.PWY..GABA.shunt","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation",0.577874331550802,0.0004286622842673,0.00355778530624898
"PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV","PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.",-0.399007774898186,0.000429248214158129,0.00356193470017755
"PWY0.1261..anhydromuropeptides.recycling.I","GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway",0.389142503066554,0.000429594525737986,0.00356409445907678
"PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.","Rothia_mucilaginosa.t__SGB16971_group",0.757352941176471,0.000430216119060578,0.0035678223255186
"PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.","Rothia_mucilaginosa.t__SGB16971_group",0.757352941176471,0.000430216119060578,0.0035678223255186
"PWY.6803..phosphatidylcholine.acyl.editing","DARABCATK12.PWY..D.arabinose.degradation.I",0.427152014652015,0.000431287487612897,0.00357599137047171
"PPGPPMET.PWY..ppGpp.metabolism","Enterobacter_asburiae.t__SGB10141",0.810989010989011,0.000432210064907679,0.00358292369996712
"PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.","GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway",0.570053475935829,0.000432333841679178,0.0035832327046255
"PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.","PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.",0.398741206960385,0.000433425982682589,0.00359156589450762
"PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.","GLYCOCAT.PWY..glycogen.degradation.I",0.388889591421237,0.000433641773564641,0.00359263536562834
"PWY.6606..guanosine.nucleotides.degradation.II","KETOGLUCONMET.PWY..ketogluconate.metabolism",0.417870540346396,0.00043398941620687,0.00359479655607946
"PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III","PWY.5675..nitrate.reduction.V..assimilatory.",0.3865141187926,0.00043408333951378,0.0035948557089202
"UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..early.decarboxylation.","PWY.6353..purine.nucleotides.degradation.II..aerobic.",0.65,0.000436497613276021,0.00361321852181933
"UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..early.decarboxylation.","PWY0.461..L.lysine.degradation.I",0.65,0.000436497613276021,0.00361321852181933
"PWY.5030..L.histidine.degradation.III","FUCCAT.PWY..fucose.degradation",-0.684923771880294,0.000436649573199777,0.00361321852181933
"PWY.7118..chitin.deacetylation","PWY.5030..L.histidine.degradation.III",-0.684923771880294,0.000436649573199777,0.00361321852181933
"PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II","PWY.7013...S..propane.1.2.diol.degradation",0.411910851297041,0.000437149427329642,0.00361663229033415
"PWY.7942..5.oxo.L.proline.metabolism","P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.",0.401055164753795,0.000437579120943887,0.00361940856502707
"PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.","PWY.5705..allantoin.degradation.to.glyoxylate.III",0.512836001208094,0.000437659750439856,0.00361940856502707
"PWY.5692..allantoin.degradation.to.glyoxylate.II","KETOGLUCONMET.PWY..ketogluconate.metabolism",0.610344827586207,0.000438301478336012,0.00362326889614667
"URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants","KETOGLUCONMET.PWY..ketogluconate.metabolism",0.610344827586207,0.000438301478336012,0.00362326889614667
"PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III","PWY.5417..catechol.degradation.III..ortho.cleavage.pathway.",0.47420814479638,0.000439169742594725,0.00362899808841889
"PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III","PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate",0.47420814479638,0.000439169742594725,0.00362899808841889
"PWY.6305..superpathway.of.putrescine.biosynthesis","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",-0.388510223953262,0.000439778082027775,0.00363330021338623
"PWY.7269..mitochondrial.NADPH.production..yeast.","HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.",-0.601334816462736,0.000440446126112271,0.00363809378426215
"PWY.7446..sulfoquinovose.degradation.I","PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis",0.541963015647226,0.000440669003429317,0.00363920909052154
"PWY.6531..mannitol.cycle","PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.",0.469819858277128,0.000441352982905707,0.00364413114687782
"PWY66.430..myristate.biosynthesis..mitochondria.","AST.PWY..L.arginine.degradation.II..AST.pathway.",0.474027149321267,0.000441704159583667,0.00364630392718091
"PWY.5130..2.oxobutanoate.degradation.I","Veillonella_parvula.t__SGB6939",0.619047619047619,0.000444603023100454,0.00366878122793613
"P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.","P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.",0.420144035069408,0.00044460413683467,0.00366878122793613
"THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I","PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.",0.439344262295082,0.000444814550482509,0.00366978648460216
"THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.","PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.",-0.473665158371041,0.000446812703163602,0.00368553751809021
"GALACTARDEG.PWY..D.galactarate.degradation.I","ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation",0.517543148853415,0.000448133346206303,0.00369348900383006
"GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation","ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation",0.517543148853415,0.000448133346206303,0.00369348900383006
"ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation","GALACTARDEG.PWY..D.galactarate.degradation.I",0.517543148853415,0.000448133346206303,0.00369348900383006
"ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",0.517543148853415,0.000448133346206303,0.00369348900383006
"PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III","PWY.3801..sucrose.degradation.II..sucrose.synthase.",0.496515572001233,0.000448757814183409,0.00369790007852269
"SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II","P108.PWY..pyruvate.fermentation.to.propanoate.I",-0.486864958749457,0.000449657891818944,0.00370458005384008
"PWY.5675..nitrate.reduction.V..assimilatory.","NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.",0.38554040895813,0.000450088315405273,0.00370665176488032
"PWY.8073..lipid.IVA.biosynthesis..P..putida.","PWY.5675..nitrate.reduction.V..assimilatory.",0.38554040895813,0.000450088315405273,0.00370665176488032
"PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule","LIPASYN.PWY..phospholipases",0.82967032967033,0.000450286295546221,0.00370754512158749
"PWY.6922..L.N.delta..acetylornithine.biosynthesis","PWY.6182..superpathway.of.salicylate.degradation",0.528893058161351,0.000450464758309899,0.00370827745394063
"PWY0.1479..tRNA.processing","GLYCOCAT.PWY..glycogen.degradation.I",0.390162469109838,0.000451868130889377,0.00371909108960094
"THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I","PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.",0.390057311109943,0.000453617341218182,0.00373274627386213
"PWY0.1338..polymyxin.resistance","PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II",0.397467604590892,0.000453904003483441,0.00373436334464708
"LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.","DARABCATK12.PWY..D.arabinose.degradation.I",0.872727272727273,0.000454615051409757,0.00373576153334612
"LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.","GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation",0.872727272727273,0.000454615051409757,0.00373576153334612
"LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis","DARABCATK12.PWY..D.arabinose.degradation.I",0.872727272727273,0.000454615051409757,0.00373576153334612
"LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis","GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation",0.872727272727273,0.000454615051409757,0.00373576153334612
"PWY0.41..allantoin.degradation.IV..anaerobic.","PWY0.1221..putrescine.degradation.II",0.872727272727273,0.000454615051409757,0.00373576153334612
"PWY0.42..2.methylcitrate.cycle.I","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",0.872727272727273,0.000454615051409757,0.00373576153334612
"THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.","P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.",-0.410668615272196,0.000456734050202634,0.00375242984839229
"PWY0.41..allantoin.degradation.IV..anaerobic.","PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.",0.575534759358289,0.000457972640552917,0.00376185973869999
"PWY.1861..formaldehyde.assimilation.II..assimilatory.RuMP.Cycle.","GLYOXYLATE.BYPASS..glyoxylate.cycle",-0.394679943100996,0.000458297993275014,0.00376305946910631
"PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation",0.397201036653091,0.000458300381943832,0.00376305946910631
"PWY.7013...S..propane.1.2.diol.degradation","PWY.3801..sucrose.degradation.II..sucrose.synthase.",0.516732841747022,0.000459124097340613,0.0037690758240661
"TCA..TCA.cycle.I..prokaryotic.","PWY.822..fructan.biosynthesis",-0.575200534759358,0.000462301626433792,0.00379440906942608
"PWY.7392..taxadiene.biosynthesis..engineered.","PWY.5497..purine.nucleobases.degradation.II..anaerobic.",-0.500527009222661,0.000462601227545045,0.00379611593697028
"PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.","NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.",-0.391934381408066,0.000462863474015585,0.00379676367279635
"PWY.8073..lipid.IVA.biosynthesis..P..putida.","PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.",-0.391934381408066,0.000462863474015585,0.00379676367279635
"PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.","PWY.6168..flavin.biosynthesis.III..fungi.",0.567608861726509,0.000463432808569308,0.00380068118435459
"PWY.7446..sulfoquinovose.degradation.I","PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II",0.521951219512195,0.000465223758015831,0.00381461380681865
"PWY.5747..2.methylcitrate.cycle.II","GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway",0.490402405180389,0.000466424991051095,0.00382370647720178
"PWY.7883..anhydromuropeptides.recycling.II","Klebsiella_variicola.t__SGB10114",0.789285714285714,0.00046732675617811,0.00383034102649823
"PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis","DARABCATK12.PWY..D.arabinose.degradation.I",0.455988455988456,0.000467618953164051,0.00383197774794612
"PWY0.42..2.methylcitrate.cycle.I","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",0.495158803576935,0.000467824925991511,0.00383290738415197
"PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III","PWY.6185..4.methylcatechol.degradation..ortho.cleavage.",0.472126696832579,0.000469125206600918,0.00384198633673105
"PPGPPMET.PWY..ppGpp.metabolism","MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis",0.384420642648491,0.000469160315242467,0.00384198633673105
"P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.","HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I",0.396549426138467,0.000469211299669814,0.00384198633673105
"PWY.7942..5.oxo.L.proline.metabolism","GLYCOCAT.PWY..glycogen.degradation.I",0.393997155049787,0.000469796551059387,0.00384601824724981
"PWY.5030..L.histidine.degradation.III","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",0.6699604743083,0.000470004432019611,0.00384695980872957
"GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol","COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis",-0.471945701357466,0.000471815332304004,0.00386101902911123
"NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.","HISDEG.PWY..L.histidine.degradation.I",0.398926323583858,0.000472415259447079,0.00386454397030878
"PWY.6353..purine.nucleotides.degradation.II..aerobic.","GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation",-0.467685477674379,0.000472432663809474,0.00386454397030878
"PWY.6353..purine.nucleotides.degradation.II..aerobic.","PWY.6182..superpathway.of.salicylate.degradation",-0.590322580645161,0.000472727936762229,0.00386567217500356
"PWY0.1261..anhydromuropeptides.recycling.I","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",0.406911031405826,0.000472757223797027,0.00386567217500356
"PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.","P108.PWY..pyruvate.fermentation.to.propanoate.I",-0.582111436950147,0.000473971147603391,0.00387483339615609
"PWY66.430..myristate.biosynthesis..mitochondria.","PWY.7118..chitin.deacetylation",0.471764705882353,0.000474519388991457,0.00387854995453475
"PWY.7269..mitochondrial.NADPH.production..yeast.","COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis",-0.489824236817761,0.000474802036964928,0.00388009461022591
"PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis","POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I",0.386411057297133,0.000475191629586647,0.00388251243865823
"PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.","PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis",0.467343976777939,0.000477585054415641,0.00390129822404132
"PWY.6185..4.methylcatechol.degradation..ortho.cleavage.","GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation",0.471402714932127,0.000479969550265746,0.00392000367709154
"PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation",-0.417889573113454,0.000480673828116007,0.00392498179694017
"PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.","PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.",-0.412031912050998,0.000480912406369383,0.00392615599555485
"PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.","PWY.5005..biotin.biosynthesis.II",0.417847823817973,0.000481366214970302,0.00392908651998617
"PWY.5676..acetyl.CoA.fermentation.to.butanoate.II","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage",0.499209486166008,0.000481491921388466,0.00392933832773755
"THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I","PWY.6803..phosphatidylcholine.acyl.editing",0.393200568990043,0.000483544241244527,0.00394530956259864
"PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I","HSERMETANA.PWY..L.methionine.biosynthesis.III",-0.393172119487909,0.000484041956095194,0.00394826392760261
"PWY.2942..L.lysine.biosynthesis.III","HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.",-0.466917100657389,0.000484096960416514,0.00394826392760261
"PWY.6992..1.5.anhydrofructose.degradation","PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis",0.635555555555556,0.000484934490938116,0.00395431621114577
"PWY.7446..sulfoquinovose.degradation.I","PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.",0.532388663967611,0.000485422146571102,0.00395701193332795
"PWY1ZNC.1..assimilatory.sulfate.reduction.IV","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",-0.385829360512905,0.00048545612797346,0.00395701193332795
"PWY.7942..5.oxo.L.proline.metabolism","X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation",0.450991114149009,0.000486098314765426,0.0039614669665243
"PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage",-0.466660974985059,0.0004880425245537,0.00397652901988837
"PWY.8004..Entner.Doudoroff.pathway.I","KETOGLUCONMET.PWY..ketogluconate.metabolism",0.411573844333321,0.000488648162887184,0.00397964238132098
"SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II","PWY.6185..4.methylcatechol.degradation..ortho.cleavage.",-0.581011730205279,0.000488701654909995,0.00397964238132098
"PWY.5367..petroselinate.biosynthesis","P221.PWY..octane.oxidation",-0.403252850435949,0.000488712842646288,0.00397964238132098
"PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation",0.498682476943346,0.000489240408884761,0.00398315540441084
"PWY0.1338..polymyxin.resistance","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",0.403185781354795,0.000489873794005558,0.00398752840300378
"PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.","DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II",0.385551157703056,0.000490436515744985,0.00399132460279377
"PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation","PWY.5845..superpathway.of.menaquinol.9.biosynthesis",0.458357156470364,0.000491263343033399,0.00399553291094849
"PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation","PWY.5850..superpathway.of.menaquinol.6.biosynthesis",0.458357156470364,0.000491263343033399,0.00399553291094849
"PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation","PWY.5896..superpathway.of.menaquinol.10.biosynthesis",0.458357156470364,0.000491263343033399,0.00399553291094849
"P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I","METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation",0.387875282612125,0.000491339432415305,0.00399553291094849
"PWY.5850..superpathway.of.menaquinol.6.biosynthesis","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",0.400411602032285,0.000491824479282199,0.0039979076196597
"PWY.5896..superpathway.of.menaquinol.10.biosynthesis","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",0.400411602032285,0.000491824479282199,0.0039979076196597
"P108.PWY..pyruvate.fermentation.to.propanoate.I","CARNMET.PWY..L.carnitine.degradation.I",-0.520034843205575,0.000492318666545533,0.00400113958073026
"PWY.5747..2.methylcitrate.cycle.II","GALACTARDEG.PWY..D.galactarate.degradation.I",0.488552266419982,0.000493710479330112,0.00401087721038842
"PWY.5747..2.methylcitrate.cycle.II","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",0.488552266419982,0.000493710479330112,0.00401087721038842
"PWY0.461..L.lysine.degradation.I","PWY.6708..ubiquinol.8.biosynthesis..early.decarboxylation.",0.645384615384615,0.000494354063704794,0.00401531818331517
"PWY.7385..1.3.propanediol.biosynthesis..engineered.","PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.",0.551093951093951,0.000495328938645123,0.00402244774640964
"PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",0.454184704184704,0.000495690585089914,0.00402459560893073
"PWY0.1338..polymyxin.resistance","PWY.7942..5.oxo.L.proline.metabolism",0.394979637171418,0.000496477570589127,0.00403019535255418
"PWY.6608..guanosine.nucleotides.degradation.III","PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.",0.470316742081448,0.000496661050990221,0.00403089486211186
"PWY.5845..superpathway.of.menaquinol.9.biosynthesis","P122.PWY..heterolactic.fermentation",0.389965823650034,0.000497221288572325,0.0040346512552047
"PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation",-0.402749832327297,0.000497481483724638,0.00403518170781465
"PWY0.1338..polymyxin.resistance","GALACTUROCAT.PWY..D.galacturonate.degradation.I",0.402749832327297,0.000497481483724638,0.00403518170781465
"PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.","HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I",0.38514649907055,0.000497764098617681,0.00403668363765443
"PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage","Staphylococcus_aureus.t__SGB7852",0.531376518218624,0.000499910384477609,0.00405329570690947
"PWY0.1479..tRNA.processing","P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.",0.408037997807819,0.000500873584960537,0.00406031064254507
"HISDEG.PWY..L.histidine.degradation.I","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage",-0.397263338153078,0.00050136925142974,0.00406353352988173
"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",0.40523138832998,0.000501553594127735,0.00406423241063132
"GALACTARDEG.PWY..D.galactarate.degradation.I","COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis",0.435732147818839,0.000501789540487962,0.00406455415040543
"GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation","COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis",0.435732147818839,0.000501789540487962,0.00406455415040543
"PWY.7883..anhydromuropeptides.recycling.II","GALACTARDEG.PWY..D.galactarate.degradation.I",0.387244334612756,0.000502769156109029,0.00407089709199773
"PWY.7883..anhydromuropeptides.recycling.II","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",0.387244334612756,0.000502769156109029,0.00407089709199773
"PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage","P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.",0.397167715660866,0.000503082335477023,0.00407263683111202
"PWY.6353..purine.nucleotides.degradation.II..aerobic.","Klebsiella_variicola.t__SGB10114",-0.916666666666667,0.000506619066305225,0.00409806448010694
"PWY.7446..sulfoquinovose.degradation.I","LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.",0.916666666666667,0.000506619066305225,0.00409806448010694
"PWY.7456...beta...1.4..mannan.degradation","PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.",0.916666666666667,0.000506619066305225,0.00409806448010694
"PWY.7874..L.threonate.degradation","LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.",0.916666666666667,0.000506619066305225,0.00409806448010694
"PWY.4041...gamma..glutamyl.cycle","PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type",-0.384590093450853,0.000508002897790849,0.00410845607928312
"PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle.","PWY.7118..chitin.deacetylation",-0.38930963773069,0.000509181455384144,0.00411718380008448
