source,target,importance
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.,PWY.5367..petroselinate.biosynthesis,0.598423876592891
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.,PWY.5367..petroselinate.biosynthesis,0.598423876592891
PWY.6803..phosphatidylcholine.acyl.editing,PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis,0.5849786628734
PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II,PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.,0.572297955209348
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA,PWY.6519..8.amino.7.oxononanoate.biosynthesis.I,0.588004442798963
PWY.6353..purine.nucleotides.degradation.II..aerobic.,PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.,0.686914765906363
HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I,ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis,0.575083144703398
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis,0.584495021337127
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,FUCCAT.PWY..fucose.degradation,0.594346903337835
PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.,ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis,0.577816919922183
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,AST.PWY..L.arginine.degradation.II..AST.pathway.,0.584125177809388
PWY.8004..Entner.Doudoroff.pathway.I,PWY.5675..nitrate.reduction.V..assimilatory.,0.574577321412764
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.,PWY.7118..chitin.deacetylation,0.580587833219412
P108.PWY..pyruvate.fermentation.to.propanoate.I,HISDEG.PWY..L.histidine.degradation.I,0.597015425888665
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA,PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation,0.665866209262436
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis,ORNDEG.PWY..superpathway.of.ornithine.degradation,0.583328591749644
PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis,PWY.5367..petroselinate.biosynthesis,0.596713615023474
PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis,PWY.6708..ubiquinol.8.biosynthesis..early.decarboxylation.,0.858461538461538
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III,0.583044096728307
PWY.7807..glyphosate.degradation.III,HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.,0.815350389321468
KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis,Escherichia_coli.t__SGB10068,0.762683736367947
P23.PWY..reductive.TCA.cycle.I,P125.PWY..superpathway.of..R.R..butanediol.biosynthesis,0.684897959183673
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,0.576370997423629
PWY.6608..guanosine.nucleotides.degradation.III,HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.,0.723799456357596
MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis,BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I,0.570107108081792
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.,0.573009269211801
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,PWY.7094..fatty.acid.salvage,0.592449675220271
PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.,PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis,0.588979390349253
PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.,PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.,0.783651642475172
PWY.7873..D.erythronate.degradation.II,CARNMET.PWY..L.carnitine.degradation.I,0.857692307692308
PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.,GALACTUROCAT.PWY..D.galacturonate.degradation.I,0.641788427819988
PWY.7392..taxadiene.biosynthesis..engineered.,PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.,0.602447935696018
HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate,COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,0.664112826376977
PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate,COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,0.664112826376977
PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis,GLYCOCAT.PWY..glycogen.degradation.I,0.58510181414291
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.,GALACTUROCAT.PWY..D.galacturonate.degradation.I,0.598705275129035
PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.,Enterococcus_faecalis.t__SGB7962,0.641087083576856
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis,0.581422475106686
PWY.7237..myo...chiro..and.scyllo.inositol.degradation,P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.,0.658946608946609
PWY.5367..petroselinate.biosynthesis,FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage,0.59474006323404
PWY.7942..5.oxo.L.proline.metabolism,PWY.5417..catechol.degradation.III..ortho.cleavage.pathway.,0.678099547511312
PWY.7942..5.oxo.L.proline.metabolism,PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate,0.678099547511312
LIPASYN.PWY..phospholipases,BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I,0.653998632946001
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I,0.571567672833496
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I,PWY.5723..Rubisco.shunt,0.580967283072546
PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis,PWY.6606..guanosine.nucleotides.degradation.II,0.577498291182502
PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I,FUCCAT.PWY..fucose.degradation,0.583828211773417
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis,0.580426742532006
HSERMETANA.PWY..L.methionine.biosynthesis.III,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,-0.583472787856349
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.,PWY.6305..superpathway.of.putrescine.biosynthesis,0.570556026252229
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.,PWY.6305..superpathway.of.putrescine.biosynthesis,0.570556026252229
PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis,PWY.5723..Rubisco.shunt,0.57676008202324
PWY0.1479..tRNA.processing,PWY.6519..8.amino.7.oxononanoate.biosynthesis.I,0.567405063291139
PWY.8004..Entner.Doudoroff.pathway.I,PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I,0.576514012303486
PPGPPMET.PWY..ppGpp.metabolism,P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.,0.600109609061016
PWY.7942..5.oxo.L.proline.metabolism,NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.,0.579601706970128
PWY.7873..D.erythronate.degradation.II,PWY.5705..allantoin.degradation.to.glyoxylate.III,0.855384615384615
UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..early.decarboxylation.,PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis,0.855384615384615
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I,0.596255795643426
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II,PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.,0.68124849939976
PWY.6608..guanosine.nucleotides.degradation.III,HSERMETANA.PWY..L.methionine.biosynthesis.III,-0.569797291316279
PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.,AST.PWY..L.arginine.degradation.II..AST.pathway.,0.575912508544087
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis,PWY.7883..anhydromuropeptides.recycling.II,0.569594962000025
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.,PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.,0.634342873020283
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.,PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.,0.634342873020283
PWY.5415..catechol.degradation.I..meta.cleavage.pathway.,P621.PWY..nylon.6.oligomer.degradation,0.758653390232338
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,PWY.7118..chitin.deacetylation,0.578833570412518
PWY.7874..L.threonate.degradation,GALACTARDEG.PWY..D.galactarate.degradation.I,0.819704433497537
PWY.7874..L.threonate.degradation,GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,0.819704433497537
THREOCAT.PWY..superpathway.of.L.threonine.metabolism,REDCITCYC..TCA.cycle.VI..Helicobacter.,0.675475113122172
PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.,P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate,0.633898305084746
PWY.5367..petroselinate.biosynthesis,GALACTUROCAT.PWY..D.galacturonate.degradation.I,0.595380981541422
PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.,LIPASYN.PWY..phospholipases,0.651332877648667
GLUCARDEG.PWY..D.glucarate.degradation.I,BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I,0.575228981544771
PWY.7883..anhydromuropeptides.recycling.II,PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis,0.568810935899543
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA,ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis,0.581458718992966
PWY0.1479..tRNA.processing,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,0.578093883357041
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I,FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation,0.584289769221276
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,PWY.6185..4.methylcatechol.degradation..ortho.cleavage.,0.679519807923169
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.,GALACTUROCAT.PWY..D.galacturonate.degradation.I,0.594471174875339
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PWY.6305..superpathway.of.putrescine.biosynthesis,0.565043816942551
PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation,METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis,0.580570159200296
PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,0.577183499288762
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation,KETOGLUCONMET.PWY..ketogluconate.metabolism,0.608266360505166
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis,PWY.5845..superpathway.of.menaquinol.9.biosynthesis,0.573615857826384
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,FUCCAT.PWY..fucose.degradation,0.58006664198445
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,PWY.5723..Rubisco.shunt,-0.576785206258891
NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.,METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation,0.573506493506494
KETOGLUCONMET.PWY..ketogluconate.metabolism,GALACTITOLCAT.PWY..galactitol.degradation,0.756282598387861
PWY.6305..superpathway.of.putrescine.biosynthesis,HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I,0.567015263217795
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I,0.576358463726885
METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis,GLUCARDEG.PWY..D.glucarate.degradation.I,0.573123718386876
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis,HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.,0.573041695146958
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I,AST.PWY..L.arginine.degradation.II..AST.pathway.,0.57285030758715
TCA..TCA.cycle.I..prokaryotic.,MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis,0.572713602187286
PWY0.42..2.methylcitrate.cycle.I,PWY0.41..allantoin.degradation.IV..anaerobic.,0.78475935828877
PWY.6182..superpathway.of.salicylate.degradation,P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.,0.682755102040816
PWY0.1337..oleate..beta..oxidation,PWY.7883..anhydromuropeptides.recycling.II,0.589067739771965
PWY.6531..mannitol.cycle,GLUCARDEG.PWY..D.glucarate.degradation.I,0.599572470130168
PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation,POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I,0.657480465027635
PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II,PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I,0.572248803827751
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.,PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,0.565927743142933
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.,PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,0.565927743142933
PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle.,HSERMETANA.PWY..L.methionine.biosynthesis.III,0.56900993743099
PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation,ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis,0.578467234357645
PWY.5675..nitrate.reduction.V..assimilatory.,PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis,0.562706913339825
PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.,PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.,0.630341761600445
THREOCAT.PWY..superpathway.of.L.threonine.metabolism,PWY.6185..4.methylcatechol.degradation..ortho.cleavage.,0.698427382053654
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.,PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.,0.647573479152426
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis,BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I,0.571510594668489
PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.,P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I,0.568352699931647
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,PWY.5850..superpathway.of.menaquinol.6.biosynthesis,0.574651493598862
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,PWY.5896..superpathway.of.menaquinol.10.biosynthesis,0.574651493598862
PWY0.1338..polymyxin.resistance,DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II,0.581142786622239
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,GLYOXYLATE.BYPASS..glyoxylate.cycle,0.571346548188653
THREOCAT.PWY..superpathway.of.L.threonine.metabolism,PWY.7269..mitochondrial.NADPH.production..yeast.,0.676158463385354
PWY.6353..purine.nucleotides.degradation.II..aerobic.,GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway,0.666012123281824
THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I,PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I,0.5711004784689
PWY0.1338..polymyxin.resistance,PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I,0.577341725286931
PWY0.1337..oleate..beta..oxidation,PWY.7315..dTDP.N.acetylthomosamine.biosynthesis,0.583960383304393
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I,LIPASYN.PWY..phospholipases,0.646548188653452
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type,GLUCARDEG.PWY..D.glucarate.degradation.I,-0.573911806543385
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis,PWY.6519..8.amino.7.oxononanoate.biosynthesis.I,0.570608339029392
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.,PWY.7118..chitin.deacetylation,0.570608339029392
GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,0.573769559032717
PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis,POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I,0.570498974709501
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I,0.567301119932699
GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation,CARNMET.PWY..L.carnitine.degradation.I,0.714285714285714
PWY.5723..Rubisco.shunt,PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.,0.570170881749829
PWY.5675..nitrate.reduction.V..assimilatory.,P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate,0.560856864654333
PWY.6305..superpathway.of.putrescine.biosynthesis,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,0.573058321479374
PWY.5656..mannosylglycerate.biosynthesis.I,HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.,0.797177419354839
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.,PWY.6353..purine.nucleotides.degradation.II..aerobic.,0.713228631833283
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.,-0.563019259221791
PWY.8011..L.serine.biosynthesis.II,P125.PWY..superpathway.of..R.R..butanediol.biosynthesis,0.695343817452976
PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.,GLYOXYLATE.BYPASS..glyoxylate.cycle,0.572091038406828
P108.PWY..pyruvate.fermentation.to.propanoate.I,GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol,0.61491935483871
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I,0.562639891753816
PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III,PWY.7883..anhydromuropeptides.recycling.II,0.562412271273031
PWY.6608..guanosine.nucleotides.degradation.III,HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I,0.562285815450372
PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.,METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis,0.571664295874822
PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.,P122.PWY..heterolactic.fermentation,0.571607396870555
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,0.571607396870555
PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I,P108.PWY..pyruvate.fermentation.to.propanoate.I,0.584842387659289
PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,0.571550497866287
KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis,GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation,0.737246963562753
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,ORNDEG.PWY..superpathway.of.ornithine.degradation,0.571294452347084
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,0.574498333950389
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis,-0.564908775435091
GLYCOCAT.PWY..glycogen.degradation.I,ECASYN.PWY..enterobacterial.common.antigen.biosynthesis,0.574439096630877
PWY.7118..chitin.deacetylation,PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I,0.570782361308677
PWY0.1533..methylphosphonate.degradation.I,GALACTITOLCAT.PWY..galactitol.degradation,0.803337041156841
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis,0.561046548388321
PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III,P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.,0.590610157106321
PWY.7883..anhydromuropeptides.recycling.II,CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate,0.652067848294263
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis,GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway,0.56089480140113
PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I,P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.,0.59020825721593
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate,0.651686678101772
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate,0.651686678101772
PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.,GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation,-0.698682476943347
PWY.6606..guanosine.nucleotides.degradation.II,FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage,0.566675096903852
PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.,PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I,0.624784662406224
PWY.5723..Rubisco.shunt,HSERMETANA.PWY..L.methionine.biosynthesis.III,-0.569672830725462
PWY.6608..guanosine.nucleotides.degradation.III,FUCCAT.PWY..fucose.degradation,0.576144637788473
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway,0.563068510436932
PWY0.881..superpathway.of.fatty.acid.biosynthesis.I..E..coli.,PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage,0.855652173913043
PWY.6606..guanosine.nucleotides.degradation.II,PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.,0.582494969818913
PWY.7269..mitochondrial.NADPH.production..yeast.,PWY.6182..superpathway.of.salicylate.degradation,0.675816326530612
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,GLUCARDEG.PWY..D.glucarate.degradation.I,0.565796308954204
PWY.7616..methanol.oxidation.to.carbon.dioxide,Klebsiella_pneumoniae.t__SGB10115,0.818828680897646
PWY.6608..guanosine.nucleotides.degradation.III,PWY.6305..superpathway.of.putrescine.biosynthesis,0.55952907851642
PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.,HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.,0.556207400194742
PWY0.1338..polymyxin.resistance,PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis,0.575095643588794
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.,METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis,0.556061343719572
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.,METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis,0.556061343719572
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.,PWY.5747..2.methylcitrate.cycle.II,0.685823311748381
PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III,PWY0.1261..anhydromuropeptides.recycling.I,0.555696202531646
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.,PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.,0.640123034859877
PWY.7942..5.oxo.L.proline.metabolism,P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I,0.5675106685633
METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation,FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation,0.574015796618536
PWY.5497..purine.nucleobases.degradation.II..anaerobic.,GALACTUROCAT.PWY..D.galacturonate.degradation.I,0.663710407239819
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis,NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.,0.55491723466407
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis,PWY.8073..lipid.IVA.biosynthesis..P..putida.,0.55491723466407
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I,0.557809279328267
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I,0.567083926031294
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,PWY.5850..superpathway.of.menaquinol.6.biosynthesis,0.570262865605331
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,PWY.5896..superpathway.of.menaquinol.10.biosynthesis,0.570262865605331
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.,KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis,0.678897090751194
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I,PWY.5675..nitrate.reduction.V..assimilatory.,0.563855092276145
P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.,GLYOXYLATE.BYPASS..glyoxylate.cycle,0.59079283887468
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation,CARNMET.PWY..L.carnitine.degradation.I,0.707339172455452
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PPGPPMET.PWY..ppGpp.metabolism,0.55725287370857
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PWY0.1338..polymyxin.resistance,0.569818585708997
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.,PWY.8131..5..deoxyadenosine.degradation.II,0.579510395707579
