name,carac,coef,term_col,deg
PWY0.881..superpathway.of.fatty.acid.biosynthesis.I..E..coli.,pathway,-1.57966067836346,preterm,55
PWY1G.0..mycothiol.biosynthesis,pathway,-1.7865100666577,preterm,4
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,pathway,0.606606447962373,term,99
PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle.,pathway,-0.591615704414945,preterm,42
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.,pathway,0.606606447962373,term,81
PWY5F9.12..biphenyl.degradation,pathway,2.73212844851335,term,22
PWY66.391..fatty.acid..beta..oxidation.VI..mammalian.peroxisome.,pathway,5.00425507286793,term,23
PWY66.399..gluconeogenesis.III,pathway,-3.80677149208094,preterm,7
PWY66.430..myristate.biosynthesis..mitochondria.,pathway,3.02109120439661,term,51
PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle.,pathway,-0.591615704414945,preterm,32
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.,pathway,0.606606447962373,term,27
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,pathway,1.48741302818647,term,87
REDCITCYC..TCA.cycle.VI..Helicobacter.,pathway,1.04249926089665,term,47
RUMP.PWY..formaldehyde.oxidation.I,pathway,-2.41839637714376,preterm,61
Raoultella_ornithinolytica.t__SGB10124,species,-0.609477650181801,preterm,10
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II,pathway,-0.271761833842248,preterm,57
Staphylococcus_aureus.t__SGB7852,species,0.544647023074759,term,11
Staphylococcus_epidermidis.t__SGB7865,species,-1.73866579606272,preterm,14
Staphylococcus_hominis.t__SGB7858,species,-3.31598380080564,preterm,2
Staphylococcus_lugdunensis.t__SGB7850,species,0.129970428471416,term,4
Streptococcus_mitis.t__SGB8168,species,-1.11201322656376,preterm,1
Streptococcus_parasanguinis.t__SGB8071,species,-1.73843362218479,preterm,5
Streptococcus_salivarius.t__SGB8007_group,species,2.25005675123686,term,44
Streptococcus_vestibularis.t__SGB8003,species,1.74771751906234,term,3
TCA..TCA.cycle.I..prokaryotic.,pathway,1.30692965586165,term,87
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA,pathway,1.48741302818647,term,93
THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I,pathway,0.606606447962373,term,65
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,pathway,-0.591615704414945,preterm,79
THREOCAT.PWY..superpathway.of.L.threonine.metabolism,pathway,2.74964956878272,term,42
UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..early.decarboxylation.,pathway,-1.27946279267158,preterm,18
URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants,pathway,-0.966447441155502,preterm,6
URSIN.PWY..ureide.biosynthesis,pathway,1.42037561996639,term,3
Veillonella_dispar.t__SGB6952,species,-1.59625926823582,preterm,2
Veillonella_parvula.t__SGB6939,species,1.66627856100098,term,5
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation,pathway,1.45078614288435,term,43
acetate,SCFA,-1.24171759195564,preterm,9
butyrate,SCFA,-1.61608966849026,preterm,6
isobutyrate,SCFA,0.209076368607561,term,5
propionate,SCFA,1.2430027979597,term,6
