"var1","var2","cor","p_value","FDR"
"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage","GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway",-0.866666666666667,0.0024953982859901,0.0285024291000535
"PWY.7294..D.xylose.degradation.IV","COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I",-0.866666666666667,0.0024953982859901,0.0285024291000535
"PWY0.1221..putrescine.degradation.II","CARNMET.PWY..L.carnitine.degradation.I",0.866666666666667,0.0024953982859901,0.0285024291000535
"PWY0.1221..putrescine.degradation.II","GLYOXYLATE.BYPASS..glyoxylate.cycle",0.866666666666667,0.0024953982859901,0.0285024291000535
"PWY0.1221..putrescine.degradation.II","LIPASYN.PWY..phospholipases",0.866666666666667,0.0024953982859901,0.0285024291000535
"PWY0.1221..putrescine.degradation.II","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation",0.866666666666667,0.0024953982859901,0.0285024291000535
"PWY0.41..allantoin.degradation.IV..anaerobic.","P562.PWY..myo.inositol.degradation.I",-0.866666666666667,0.0024953982859901,0.0285024291000535
"PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.","PWY0.1221..putrescine.degradation.II",0.866666666666667,0.0024953982859901,0.0285024291000535
"RUMP.PWY..formaldehyde.oxidation.I","PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage",0.866666666666667,0.0024953982859901,0.0285024291000535
"UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..early.decarboxylation.","P108.PWY..pyruvate.fermentation.to.propanoate.I",-0.866666666666667,0.0024953982859901,0.0285024291000535
"PWY.5497..purine.nucleobases.degradation.II..anaerobic.","GALACTARDEG.PWY..D.galactarate.degradation.I",0.539901477832512,0.00250305441619325,0.0285024291000535
"PWY.5497..purine.nucleobases.degradation.II..anaerobic.","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",0.539901477832512,0.00250305441619325,0.0285024291000535
"PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",-0.454339194554736,0.00250683625061909,0.0285024291000535
"PWY.7391..isoprene.biosynthesis.II..engineered.","PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.",0.548440065681445,0.00251320982216119,0.0285024291000535
"P23.PWY..reductive.TCA.cycle.I","FAO.PWY..fatty.acid..beta..oxidation.I..generic.",-0.567179487179487,0.00251457778801734,0.0285024291000535
"PWY0.42..2.methylcitrate.cycle.I","PWY.6608..guanosine.nucleotides.degradation.III",0.567179487179487,0.00251457778801734,0.0285024291000535
"ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation","Klebsiella_variicola.t__SGB10114",-0.928571428571429,0.00251947240379469,0.0285024291000535
"CENTFERM.PWY..pyruvate.fermentation.to.butanoate","Enterobacter_hormaechei.t__SGB10130",-0.928571428571429,0.00251947240379469,0.0285024291000535
"LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",-0.928571428571429,0.00251947240379469,0.0285024291000535
"LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",-0.928571428571429,0.00251947240379469,0.0285024291000535
"LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.","GALACTARDEG.PWY..D.galactarate.degradation.I",0.928571428571429,0.00251947240379469,0.0285024291000535
"LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",0.928571428571429,0.00251947240379469,0.0285024291000535
"LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.","KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis",0.928571428571429,0.00251947240379469,0.0285024291000535
"LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis","DARABCATK12.PWY..D.arabinose.degradation.I",0.928571428571429,0.00251947240379469,0.0285024291000535
"LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",-0.928571428571429,0.00251947240379469,0.0285024291000535
"LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",-0.928571428571429,0.00251947240379469,0.0285024291000535
"LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis","GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation",0.928571428571429,0.00251947240379469,0.0285024291000535
"LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis","LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.",0.928571428571429,0.00251947240379469,0.0285024291000535
"METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation","LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.",-0.928571428571429,0.00251947240379469,0.0285024291000535
"METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",-0.928571428571429,0.00251947240379469,0.0285024291000535
"ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation","Klebsiella_variicola.t__SGB10114",-0.928571428571429,0.00251947240379469,0.0285024291000535
"PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis","LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.",-0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.","LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.",-0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",-0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.5367..petroselinate.biosynthesis","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.5692..allantoin.degradation.to.glyoxylate.II","P562.PWY..myo.inositol.degradation.I",-0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation.","LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.",-0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation.","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",-0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation","Enterobacter_hormaechei.t__SGB10130",-0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.6731..starch.degradation.III","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.6749..CMP.legionaminate.biosynthesis.I","GALACTITOLCAT.PWY..galactitol.degradation",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.6749..CMP.legionaminate.biosynthesis.I","PWY.5656..mannosylglycerate.biosynthesis.I",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.6749..CMP.legionaminate.biosynthesis.I","PWY.6353..purine.nucleotides.degradation.II..aerobic.",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.6749..CMP.legionaminate.biosynthesis.I","PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.7237..myo...chiro..and.scyllo.inositol.degradation","Citrobacter_freundii.t__SGB10083",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.","Staphylococcus_lugdunensis.t__SGB7850",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.","PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.7446..sulfoquinovose.degradation.I","PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.7783..plasmalogen.degradation","Staphylococcus_hominis.t__SGB7858",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.7873..D.erythronate.degradation.II","FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.",-0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.7883..anhydromuropeptides.recycling.II","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",-0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY0.1221..putrescine.degradation.II","PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY0.1337..oleate..beta..oxidation","LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.",-0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY0.41..allantoin.degradation.IV..anaerobic.","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY0.42..2.methylcitrate.cycle.I","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.","LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY66.430..myristate.biosynthesis..mitochondria.","Staphylococcus_lugdunensis.t__SGB7850",0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY66.430..myristate.biosynthesis..mitochondria.","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",0.928571428571429,0.00251947240379469,0.0285024291000535
"SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II","PWY.6749..CMP.legionaminate.biosynthesis.I",0.928571428571429,0.00251947240379469,0.0285024291000535
"URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants","P562.PWY..myo.inositol.degradation.I",-0.928571428571429,0.00251947240379469,0.0285024291000535
"PWY.7118..chitin.deacetylation","PWY.6731..starch.degradation.III",0.470242914979757,0.00252121188370769,0.0285122017139812
"PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I","P23.PWY..reductive.TCA.cycle.I",-0.557387057387057,0.0025243266534547,0.0285122017139812
"PWY.6185..4.methylcatechol.degradation..ortho.cleavage.","GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation",-0.557387057387057,0.0025243266534547,0.0285122017139812
"PWY.7118..chitin.deacetylation","ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation",0.557387057387057,0.0025243266534547,0.0285122017139812
"PWY.7118..chitin.deacetylation","ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation",0.557387057387057,0.0025243266534547,0.0285122017139812
"PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III","PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis",0.454015071712179,0.00252700495994862,0.0285334321109748
"PWY1ZNC.1..assimilatory.sulfate.reduction.IV","PWY.7616..methanol.oxidation.to.carbon.dioxide",0.576923076923077,0.00253469578852172,0.0286112296179233
"GLUCARDEG.PWY..D.glucarate.degradation.I","Bifidobacterium_bifidum.t__SGB17256",-0.598814229249012,0.00253620156847956,0.0286191842184146
"METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation","GALACTARDEG.PWY..D.galactarate.degradation.I",0.439130434782609,0.00254602038899421,0.0287118448286638
"METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",0.439130434782609,0.00254602038899421,0.0287118448286638
"PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",0.448655995167623,0.00254830807297202,0.0287195123706619
"PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",0.448655995167623,0.00254830807297202,0.0287195123706619
"X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation","Cutibacterium_avidum.t__SGB16953",0.809090909090909,0.00255858019971389,0.0287736400340483
"PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.","CRNFORCAT.PWY..creatinine.degradation.I",0.809090909090909,0.00255858019971389,0.0287736400340483
"PWY.801..homocysteine.and.cysteine.interconversion","Klebsiella_variicola.t__SGB10114",0.809090909090909,0.00255858019971389,0.0287736400340483
"PWY5F9.12..biphenyl.degradation","PWY.5417..catechol.degradation.III..ortho.cleavage.pathway.",0.809090909090909,0.00255858019971389,0.0287736400340483
"PWY5F9.12..biphenyl.degradation","PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate",0.809090909090909,0.00255858019971389,0.0287736400340483
"REDCITCYC..TCA.cycle.VI..Helicobacter.","CRNFORCAT.PWY..creatinine.degradation.I",0.809090909090909,0.00255858019971389,0.0287736400340483
"PWY.5505..L.glutamate.and.L.glutamine.biosynthesis","FUCCAT.PWY..fucose.degradation",-0.515029325513196,0.00255874865331052,0.0287736400340483
"PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.","X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation",-0.507687165775401,0.00256187065868474,0.0287996825526026
"TCA..TCA.cycle.I..prokaryotic.","PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I",0.448353971609786,0.00256752688477135,0.0288382429575782
"PWY.6168..flavin.biosynthesis.III..fungi.","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation",0.665634674922601,0.00256832796029371,0.0288382429575782
"PWY.5705..allantoin.degradation.to.glyoxylate.III","COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I",0.58695652173913,0.00256852961683407,0.0288382429575782
"PWY.7165..L.ascorbate.biosynthesis.VIII..engineered.pathway.","PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.",0.58695652173913,0.00256852961683407,0.0288382429575782
"REDCITCYC..TCA.cycle.VI..Helicobacter.","PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis",0.475216106795054,0.00256960601801248,0.028841264404497
"GLUCARDEG.PWY..D.glucarate.degradation.I","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",-0.453204764605786,0.00257805233250852,0.0289110304052261
"PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.","AST.PWY..L.arginine.degradation.II..AST.pathway.",-0.487258687258687,0.00257824994441092,0.0289110304052261
"PWY.6182..superpathway.of.salicylate.degradation","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation",-0.717857142857143,0.00258116530821884,0.0289110304052261
"PWY.6992..1.5.anhydrofructose.degradation","PWY.6803..phosphatidylcholine.acyl.editing",0.717857142857143,0.00258116530821884,0.0289110304052261
"PWY.7874..L.threonate.degradation","PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.",0.717857142857143,0.00258116530821884,0.0289110304052261
"PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis","PWY.7013...S..propane.1.2.diol.degradation",-0.507352941176471,0.0025814865082201,0.0289110304052261
"PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle.","PWY.5505..L.glutamate.and.L.glutamine.biosynthesis",0.507352941176471,0.0025814865082201,0.0289110304052261
"PWY.7118..chitin.deacetylation","PWY.5505..L.glutamate.and.L.glutamine.biosynthesis",-0.522177419354839,0.00258523477264383,0.0289367714176992
"PWY.4984..urea.cycle","Klebsiella_michiganensis.t__SGB10119",-0.783216783216783,0.00258621483336263,0.0289367714176992
"PWY.7723..bacterial.bioluminescence","PWY.6902..chitin.degradation.II..Vibrio.",0.783216783216783,0.00258621483336263,0.0289367714176992
"PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV","PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III",0.463602251407129,0.00258781793784646,0.0289456429704141
"FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation","ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation",0.556166056166056,0.00259194359649229,0.0289645845881399
"ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",0.556166056166056,0.00259194359649229,0.0289645845881399
"PWY.6803..phosphatidylcholine.acyl.editing","PWY.5747..2.methylcitrate.cycle.II",0.556166056166056,0.00259194359649229,0.0289645845881399
"PWY.7616..methanol.oxidation.to.carbon.dioxide","Klebsiella_pneumoniae.t__SGB10115",0.681372549019608,0.00259660313572541,0.029007580871459
"PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.","GLUCARDEG.PWY..D.glucarate.degradation.I",-0.452880641763228,0.00259872376445025,0.0290221960640043
"PWY.6902..chitin.degradation.II..Vibrio.","PWY.5005..biotin.biosynthesis.II",-0.49327731092437,0.00260420937711148,0.0290743700645889
"PWY.7883..anhydromuropeptides.recycling.II","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage",-0.45271858034195,0.00260911401367103,0.0291038894933456
"PWY.7883..anhydromuropeptides.recycling.II","PWY.5417..catechol.degradation.III..ortho.cleavage.pathway.",0.529699666295884,0.00260962876891879,0.0291038894933456
"PWY.7883..anhydromuropeptides.recycling.II","PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate",0.529699666295884,0.00260962876891879,0.0291038894933456
"PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.","PWY.5723..Rubisco.shunt",0.474559579822738,0.00261011201748529,0.0291038894933456
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",0.457665505226481,0.00262414347174245,0.0292512167461687
"PWY0.42..2.methylcitrate.cycle.I","FAO.PWY..fatty.acid..beta..oxidation.I..generic.",0.555555555555556,0.00262633021189629,0.0292664607455417
"PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.","PWY.6353..purine.nucleotides.degradation.II..aerobic.",0.565128205128205,0.00262767220474402,0.0292697154892444
"PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II","GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway",0.442565186751233,0.00262826085454559,0.0292697154892444
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis","PWY.7094..fatty.acid.salvage",0.452394457499392,0.00263000411894021,0.0292800022291237
"PWY.7269..mitochondrial.NADPH.production..yeast.","PWY.4984..urea.cycle",0.529254727474972,0.00263548418422754,0.0293262974666405
"GLYOXYLATE.BYPASS..glyoxylate.cycle","FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.",-0.649122807017544,0.00263662507593487,0.0293262974666405
"SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II","PWY.6182..superpathway.of.salicylate.degradation",-0.649122807017544,0.00263662507593487,0.0293262974666405
"PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II","FUCCAT.PWY..fucose.degradation",0.452232396078114,0.00264050419187112,0.0293603027571701
"P221.PWY..octane.oxidation","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",-0.447145877378436,0.00264568383776997,0.029408743244608
"PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle.","GLYOXYLATE.BYPASS..glyoxylate.cycle",-0.457317073170732,0.00264653286537264,0.0294090305282435
"PWY0.781..aspartate.superpathway","PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.",-0.520967741935484,0.00265611768876961,0.0295063621110022
"PWY.8131..5..deoxyadenosine.degradation.II","PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis",0.457142857142857,0.00265779032094882,0.029515765311227
"LIPASYN.PWY..phospholipases","GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway",0.485714285714286,0.00267301917674079,0.0296756628676946
"PWY.7245..superpathway.of.NAD.NADP...NADH.NADPH.interconversion..yeast.","PWY.7237..myo...chiro..and.scyllo.inositol.degradation",0.736263736263736,0.00267644735961303,0.0296952665743898
"PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I","PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain.",0.736263736263736,0.00267644735961303,0.0296952665743898
"PWY.7883..anhydromuropeptides.recycling.II","PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis",-0.451584150392999,0.00268287382757593,0.0297573270301079
"ECASYN.PWY..enterobacterial.common.antigen.biosynthesis","AST.PWY..L.arginine.degradation.II..AST.pathway.",0.446541830262761,0.00268554142408206,0.029777670054859
"PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage","PWY.5005..biotin.biosynthesis.II",0.51282991202346,0.00268891079487998,0.0298057794160355
"PWY.7874..L.threonate.degradation","GALACTUROCAT.PWY..D.galacturonate.degradation.I",0.697058823529412,0.00269058940256062,0.029815135544628
"PWY0.42..2.methylcitrate.cycle.I","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation",0.554334554334554,0.00269627762533697,0.0298689037031903
"TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA","PWY0.1338..polymyxin.resistance",0.451260027550442,0.00270428178495008,0.0299482861280615
"PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III","P562.PWY..myo.inositol.degradation.I",0.584347826086957,0.00271320769855077,0.0300358458661803
"PWY66.430..myristate.biosynthesis..mitochondria.","P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.",0.527919911012236,0.0027143816689319,0.0300358458661803
"PWY.6606..guanosine.nucleotides.degradation.II","PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation",0.456271777003484,0.00271471047141847,0.0300358458661803
"PWY1ZNC.1..assimilatory.sulfate.reduction.IV","P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.",0.461538461538462,0.00272011814514683,0.0300863593973733
"PWY0.1338..polymyxin.resistance","P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.",0.45609756097561,0.00272622200599359,0.0301445395809741
"REDCITCYC..TCA.cycle.VI..Helicobacter.","PWY.7245..superpathway.of.NAD.NADP...NADH.NADPH.interconversion..yeast.",0.678921568627451,0.00272814063463489,0.0301564208889128
"PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation","GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway",0.445786771368167,0.00273610542406599,0.0302351074482467
"PWY0.1338..polymyxin.resistance","PWY.7385..1.3.propanediol.biosynthesis..engineered.",0.607001693958216,0.00273921611682226,0.0302601221365467
"TCA..TCA.cycle.I..prokaryotic.","METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation",0.440873854827343,0.00274147332406538,0.0302756958193384
"PWY.6588..pyruvate.fermentation.to.acetone","ORNDEG.PWY..superpathway.of.ornithine.degradation",0.491036414565826,0.00274265938980234,0.0302794342892702
"GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol","COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I",0.461163227016886,0.00274479940584005,0.0302843432900067
"PWY.6606..guanosine.nucleotides.degradation.II","PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.",0.461163227016886,0.00274479940584005,0.0302843432900067
"PWY.7340..9.cis..11.trans.octadecadienoyl.CoA.degradation..isomerase.dependent..yeast.","PWY.6731..starch.degradation.III",-0.594861660079051,0.00275390526071062,0.0303704138300987
"PWY.7269..mitochondrial.NADPH.production..yeast.","P221.PWY..octane.oxidation",0.484427284427284,0.00275430053209202,0.0303704138300987
"PWY.7392..taxadiene.biosynthesis..engineered.","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate",0.511730205278592,0.00275611621773253,0.0303810576966098
"PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate.","Streptococcus_salivarius.t__SGB8007_group",0.583478260869565,0.00276294450698633,0.0304469325899425
"PWY.5497..purine.nucleobases.degradation.II..anaerobic.","PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.",0.544061302681992,0.00276431352558704,0.0304474922898672
"PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis","P221.PWY..octane.oxidation",0.466396761133603,0.00276469979813943,0.0304474922898672
"PWY.6305..superpathway.of.putrescine.biosynthesis","P221.PWY..octane.oxidation",0.44533373603141,0.0027668439817925,0.0304607833605618
"PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis","PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.",-0.497326203208556,0.00276761190137109,0.0304607833605618
"PWY.6992..1.5.anhydrofructose.degradation","PWY.6902..chitin.degradation.II..Vibrio.",0.714285714285714,0.00277438381763884,0.0305165136296075
"PWY0.41..allantoin.degradation.IV..anaerobic.","LIPASYN.PWY..phospholipases",0.714285714285714,0.00277438381763884,0.0305165136296075
"PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I","PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage",-0.518951612903226,0.00277799386090116,0.030540311698833
"PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage","PWY.6588..pyruvate.fermentation.to.acetone",0.49047619047619,0.00277825709626622,0.030540311698833
"DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis","ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation",-0.562393162393162,0.0027852044804999,0.0305978521741512
"ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",-0.562393162393162,0.0027852044804999,0.0305978521741512
"REDCITCYC..TCA.cycle.VI..Helicobacter.","PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.",-0.449963536180212,0.00279142183006509,0.0306567280359377
"PWY.8131..5..deoxyadenosine.degradation.II","PWY.5747..2.methylcitrate.cycle.II",-0.572307692307692,0.00279467264658084,0.030682997840119
"TCA..TCA.cycle.I..prokaryotic.","PWY0.1338..polymyxin.resistance",0.449801474758934,0.00280248584823517,0.0307415479487881
